repeat,configuration,policy,threshold,n,tp,fp,tn,fn,precision,recall,fpr,f1,accuracy,auroc,fnr,coverage
13,original,separating_midpoint,0.42806923588883594,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
13,pilot_selected,legacy,0.5107693525015823,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
13,pilot_selected,negative_max,0.49643167243880915,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
13,pilot_selected,separating_midpoint,0.5036005124701957,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
13,length_only,legacy,0.6593029332060444,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
13,length_only,negative_max,0.641175024801766,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
13,length_only,separating_midpoint,0.6593029332060444,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
13,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
13,repetition_only,negative_max,0.6176835801159655,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
13,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
13,without_repetition,legacy,0.627282836352718,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
13,without_repetition,negative_max,0.20783225760653667,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
13,without_repetition,separating_midpoint,0.4175575469796273,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,original,legacy,0.8129061168923352,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,original,negative_max,0.3492468168573777,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,original,separating_midpoint,0.5810764668748564,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,pilot_selected,legacy,0.5152054496904721,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,pilot_selected,negative_max,0.4888226081096258,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,pilot_selected,separating_midpoint,0.502014028900049,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,length_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
14,length_only,negative_max,0.6755724891105023,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
14,length_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
14,repetition_only,legacy,0.5363874142590158,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,repetition_only,negative_max,0.4986744348806346,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
14,repetition_only,separating_midpoint,0.5175309245698252,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,without_repetition,legacy,0.8097144785198678,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,without_repetition,negative_max,0.3596580467489948,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
14,without_repetition,separating_midpoint,0.5846862626344312,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
15,original,legacy,0.9476909439006747,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
15,original,negative_max,0.10260320457993484,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
15,original,separating_midpoint,0.5251470742403047,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
15,pilot_selected,legacy,0.5325259600131096,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
15,pilot_selected,negative_max,0.47212214090098853,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
15,pilot_selected,separating_midpoint,0.502324050457049,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
15,length_only,legacy,0.5763231857946551,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
15,length_only,negative_max,0.5120444934080828,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
15,length_only,separating_midpoint,0.544183839601369,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
15,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
15,repetition_only,negative_max,0.5709908156801813,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
15,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
15,without_repetition,legacy,0.9443173610747819,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
15,without_repetition,negative_max,0.07996896500067065,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
15,without_repetition,separating_midpoint,0.5121431630377262,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
16,original,legacy,0.9275494478524062,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
16,original,negative_max,0.04964834355682653,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
16,original,separating_midpoint,0.4885988957046164,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
16,pilot_selected,legacy,0.5290194930745314,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
16,pilot_selected,negative_max,0.4481218212602851,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
16,pilot_selected,separating_midpoint,0.4885706571674082,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
16,length_only,legacy,0.5860460660513546,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
16,length_only,negative_max,0.5451862716254341,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
16,length_only,separating_midpoint,0.5656161688383943,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
16,repetition_only,legacy,0.5720213745147466,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.0,1.0
16,repetition_only,negative_max,0.41022675160559524,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.0,1.0
16,repetition_only,separating_midpoint,0.49112406306017087,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.0,1.0
16,without_repetition,legacy,0.9250586619095539,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
16,without_repetition,negative_max,0.07597969979716307,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
16,without_repetition,separating_midpoint,0.5005191808533584,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
17,original,legacy,0.7814304592890727,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
17,original,negative_max,0.4176098319923355,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
17,original,separating_midpoint,0.5995201456407041,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
17,pilot_selected,legacy,0.5124923566097934,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
17,pilot_selected,negative_max,0.4961808406484822,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
17,pilot_selected,separating_midpoint,0.5043365986291378,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
17,length_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0
17,length_only,negative_max,0.9022526331180017,6,0,1,2,3,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0
17,length_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0
17,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
17,repetition_only,negative_max,0.5606043280356967,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
17,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
17,without_repetition,legacy,0.776461650023595,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
17,without_repetition,negative_max,0.4389192470629754,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
17,without_repetition,separating_midpoint,0.6076904485432852,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
18,original,legacy,0.8438863461225258,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
18,original,negative_max,0.3893132054338398,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
18,original,separating_midpoint,0.6165997757781827,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
18,pilot_selected,legacy,0.5192168260767759,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
18,pilot_selected,negative_max,0.4864643089396005,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
18,pilot_selected,separating_midpoint,0.5028405675081882,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
18,length_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
18,length_only,negative_max,0.7222831062811575,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
18,length_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
18,repetition_only,legacy,0.5698462743503176,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
18,repetition_only,negative_max,0.5165207492452992,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
18,repetition_only,separating_midpoint,0.5431835117978083,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
18,without_repetition,legacy,0.8398168338494479,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
18,without_repetition,negative_max,0.3952103421965427,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
18,without_repetition,separating_midpoint,0.6175135880229953,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
19,original,legacy,0.9320945398480758,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
19,original,negative_max,0.35063386458370605,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
19,original,separating_midpoint,0.6413642022158909,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
19,pilot_selected,legacy,0.5340529173467055,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
19,pilot_selected,negative_max,0.5020126284437391,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
19,pilot_selected,separating_midpoint,0.5180327728952222,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
19,length_only,legacy,0.6932443124450058,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,0.8888888888888888,0.33333333333333337,1.0
19,length_only,negative_max,0.15646670632968362,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8888888888888888,0.0,1.0
19,length_only,separating_midpoint,0.42485550938734473,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8888888888888888,0.0,1.0
19,repetition_only,legacy,0.6452146663922673,6,3,3,0,0,0.5,1.0,1.0,0.6666666666666666,0.5,0.5,0.0,1.0
19,repetition_only,negative_max,0.4469874303502775,6,3,3,0,0,0.5,1.0,1.0,0.6666666666666666,0.5,0.5,0.0,1.0
19,repetition_only,separating_midpoint,0.5461010483712724,6,3,3,0,0,0.5,1.0,1.0,0.6666666666666666,0.5,0.5,0.0,1.0
19,without_repetition,legacy,0.9296675353318614,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
19,without_repetition,negative_max,0.35648495482377573,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
19,without_repetition,separating_midpoint,0.6430762450778186,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
20,original,legacy,0.8102512332736006,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
20,original,negative_max,0.380584042202194,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
20,original,separating_midpoint,0.5954176377378972,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
20,pilot_selected,legacy,0.5142291738424262,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
20,pilot_selected,negative_max,0.4980850731785704,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
20,pilot_selected,separating_midpoint,0.5061571235104982,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
20,length_only,legacy,0.7284790260308025,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
20,length_only,negative_max,0.7070175626357411,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
20,length_only,separating_midpoint,0.7284790260308025,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
20,repetition_only,legacy,0.5707415998964281,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.0,1.0
20,repetition_only,negative_max,0.5142290862854706,6,3,3,0,0,0.5,1.0,1.0,0.6666666666666666,0.5,0.8333333333333334,0.0,1.0
20,repetition_only,separating_midpoint,0.5424853430909493,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.0,1.0
20,without_repetition,legacy,0.804460115496022,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
20,without_repetition,negative_max,0.37145517968706926,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
20,without_repetition,separating_midpoint,0.5879576475915456,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
21,original,legacy,0.8706613050929876,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
21,original,negative_max,0.1809549703962197,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
21,original,separating_midpoint,0.5258081377446036,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
21,pilot_selected,legacy,0.5251361516632016,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
21,pilot_selected,negative_max,0.49243936727877463,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
21,pilot_selected,separating_midpoint,0.5087877594709881,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
21,length_only,legacy,0.6125396895845425,6,2,1,2,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,1.0
21,length_only,negative_max,0.5932327044222327,6,2,1,2,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,1.0
21,length_only,separating_midpoint,0.6028861970033876,6,2,1,2,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,1.0
21,repetition_only,legacy,0.6324152655559752,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
21,repetition_only,negative_max,0.3016948819813549,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
21,repetition_only,separating_midpoint,0.467055073768665,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
21,without_repetition,legacy,0.8575403959274397,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
21,without_repetition,negative_max,0.2523076937600834,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
21,without_repetition,separating_midpoint,0.5549240448437616,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
22,original,legacy,0.9159354752602866,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
22,original,negative_max,0.14114055494465597,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
22,original,separating_midpoint,0.5285380151024712,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
22,pilot_selected,legacy,0.5238373862133616,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
22,pilot_selected,negative_max,0.4771674921472855,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
22,pilot_selected,separating_midpoint,0.5005024391803236,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
22,length_only,legacy,0.6546019882294869,6,1,1,2,2,0.5,0.3333333333333333,0.3333333333333333,0.4,0.5,0.6666666666666666,0.6666666666666667,1.0
22,length_only,negative_max,0.4709328308675084,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
22,length_only,separating_midpoint,0.5627674095484976,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
22,repetition_only,legacy,0.6256751709199191,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
22,repetition_only,negative_max,0.4198742914760706,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
22,repetition_only,separating_midpoint,0.5227747311979948,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.0,1.0
22,without_repetition,legacy,0.9097401812866263,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
22,without_repetition,negative_max,0.13492736284370865,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
22,without_repetition,separating_midpoint,0.5223337720651674,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
23,original,legacy,0.673516308706961,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
23,original,negative_max,0.1916677778800518,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
23,original,separating_midpoint,0.43259204329350637,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
23,pilot_selected,legacy,0.51103039972995,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
23,pilot_selected,negative_max,0.4868409819449257,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
23,pilot_selected,separating_midpoint,0.49893569083743783,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
23,length_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
23,length_only,negative_max,0.7459699769401261,6,1,0,3,2,1.0,0.3333333333333333,0.0,0.5,0.6666666666666666,1.0,0.6666666666666667,1.0
23,length_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
23,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
23,repetition_only,negative_max,0.6174121890773627,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
23,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
23,without_repetition,legacy,0.6476441173257548,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
23,without_repetition,negative_max,0.15025186849005498,6,3,1,2,0,0.75,1.0,0.3333333333333333,0.8571428571428571,0.8333333333333334,1.0,0.0,1.0
23,without_repetition,separating_midpoint,0.39894799290790484,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
24,original,legacy,0.8321559999936273,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
24,original,negative_max,0.07618675430353253,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
24,original,separating_midpoint,0.4541713771485799,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
24,pilot_selected,legacy,0.5134543792639885,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
24,pilot_selected,negative_max,0.4840137310305019,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
24,pilot_selected,separating_midpoint,0.49873405514724517,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
24,length_only,legacy,0.647280840735491,6,1,1,2,2,0.5,0.3333333333333333,0.3333333333333333,0.4,0.5,0.5555555555555556,0.6666666666666667,1.0
24,length_only,negative_max,0.27974751687208216,6,3,3,0,0,0.5,1.0,1.0,0.6666666666666666,0.5,0.5555555555555556,0.0,1.0
24,length_only,separating_midpoint,0.46351417880378654,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,0.5555555555555556,0.0,1.0
24,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
24,repetition_only,negative_max,0.5912869276085253,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
24,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
24,without_repetition,legacy,0.8274307288607816,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
24,without_repetition,negative_max,0.06250254665044849,6,3,2,1,0,0.6,1.0,0.6666666666666666,0.75,0.6666666666666666,1.0,0.0,1.0
24,without_repetition,separating_midpoint,0.44496663775561507,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
25,original,legacy,0.7178101173588337,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
25,original,negative_max,0.22096892327687878,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
25,original,separating_midpoint,0.46938952031785625,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
25,pilot_selected,legacy,0.5127726287735791,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
25,pilot_selected,negative_max,0.4952005904693256,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
25,pilot_selected,separating_midpoint,0.5039866096214523,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
25,length_only,legacy,0.7366697293202543,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
25,length_only,negative_max,0.6783230352418667,6,2,0,3,1,1.0,0.6666666666666666,0.0,0.8,0.8333333333333334,1.0,0.33333333333333337,1.0
25,length_only,separating_midpoint,0.7366697293202543,6,0,0,3,3,,0.0,0.0,0.0,0.5,1.0,1.0,1.0
25,repetition_only,legacy,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
25,repetition_only,negative_max,0.6526682144321302,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
25,repetition_only,separating_midpoint,1.0000000000000002,6,0,0,3,3,,0.0,0.0,0.0,0.5,0.8333333333333334,1.0,1.0
25,without_repetition,legacy,0.674588634021964,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
25,without_repetition,negative_max,0.16870948563338636,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
25,without_repetition,separating_midpoint,0.4216490598276752,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,original,legacy,0.7967410262141248,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,original,negative_max,0.4545325071952818,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,original,separating_midpoint,0.6256367667047033,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,pilot_selected,legacy,0.5151571143340332,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,pilot_selected,negative_max,0.5035271821120187,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,pilot_selected,separating_midpoint,0.5093421482230259,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
26,length_only,legacy,0.6134750811270951,6,3,0,3,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
